,X,Y,name,com_insee,com_nom,Type,geometry,0
352,2.26629404777444,48.6222687611969,Missing,91333,Leuville-sur-Orge,cemetery,POINT (2.26629404777444 48.6222687611969),[11785 11786 11911 11912 12038]
353,3.23529956551482,48.410617590378,Missing,77051,Bray-sur-Seine,cemetery,POINT (3.23529956551482 48.410617590378),[25291 25417 25418 25543 25544]
354,3.10356532041099,48.425281433756,Missing,77101,Châtenay-sur-Seine,cemetery,POINT (3.10356532041099 48.425281433756),[23525 23526 23651 23652 23778]
355,3.21085968452558,48.4337364838658,Missing,77434,Saint-Sauveur-lès-Bray,cemetery,POINT (3.21085968452558 48.4337364838658),[25036 25037 25162 25163 25289]
356,3.24936196966308,48.4274931775893,Missing,77325,Mouy-sur-Seine,cemetery,POINT (3.24936196966308 48.4274931775893),[25541 25542 25667 25668 25793 25794]
357,2.12173624121923,48.792771638318,Cimetière Saint-Louis,78646,Versailles,cemetery,POINT (2.12173624121923 48.792771638318),[9625 9750 9751 9876 9877]
358,2.1398103178696,48.7925114315737,Canton C,78646,Versailles,cemetery,POINT (2.1398103178696 48.7925114315737),[ 9877 10002 10003 10129]
359,2.13803241780906,48.7912023166186,Missing,78646,Versailles,cemetery,POINT (2.13803241780906 48.7912023166186),[ 9877 10003 10004 10129]
360,2.13789522725191,48.7906214554719,Canton R,78646,Versailles,cemetery,POINT (2.13789522725191 48.7906214554719),[ 9877 10003 10004 10129 10130]
361,2.13747612762435,48.7898885649839,Canton O,78646,Versailles,cemetery,POINT (2.13747612762435 48.7898885649839),[ 9877 10003 10004 10129 10130]
362,2.13666722591006,48.7905188636108,Canton K,78646,Versailles,cemetery,POINT (2.13666722591006 48.7905188636108),[ 9877 10003 10004 10129]
363,2.13618316369749,48.7907589470173,Canton L,78646,Versailles,cemetery,POINT (2.13618316369749 48.7907589470173),[ 9877 10003 10004 10129]
364,2.13852561645507,48.7928966743269,Canton A,78646,Versailles,cemetery,POINT (2.13852561645507 48.7928966743269),[ 9877 10002 10003 10129]
365,1.63262249294411,48.8184300506508,Cimetière,78520,Richebourg,cemetery,POINT (1.63262249294411 48.8184300506508),[2818 2944 2945 3070]
366,1.97865546628753,49.0866365641604,Missing,95002,Ableiges,cemetery,POINT (1.97865546628753 49.0866365641604),[7702 7703 7828 7829 7954]
367,1.96052041560751,49.0995194158179,Missing,95625,Us,cemetery,POINT (1.96052041560751 49.0995194158179),[7448 7449 7574 7575 7701]
368,1.84666911015422,49.1264438963522,Missing,95166,Cléry-en-Vexin,cemetery,POINT (1.84666911015422 49.1264438963522),[5807 5808 5933 5934 6060]
369,1.78573832168432,49.0933560074493,Missing,95024,Arthies,cemetery,POINT (1.78573832168432 49.0933560074493),[4929 4930 5055 5056 5181 5182]
370,1.68450022587735,49.2085996674565,Missing,95541,Saint-Clair-sur-Epte,cemetery,POINT (1.68450022587735 49.2085996674565),[3530 3531 3656 3657 3783]
371,1.6964463194589,49.1912173252617,Missing,95119,Buhy,cemetery,POINT (1.6964463194589 49.1912173252617),[3658 3659 3784 3785 3910 3911]
372,2.03752167134038,48.9494895703966,Missing,78123,Carrières-sous-Poissy,cemetery,POINT (2.03752167134038 48.9494895703966),[8473 8474 8599 8600 8725 8726]
373,1.81427272310891,49.125519057602,Missing,95046,Banthelu,cemetery,POINT (1.81427272310891 49.125519057602),[5304 5429 5430 5556]
374,2.07896143610546,48.9692932707589,Missing,78005,Achères,cemetery,POINT (2.07896143610546 48.9692932707589),[9101 9102 9227 9228 9353]
375,2.32474264226715,49.1397246059758,Missing,95456,Noisy-sur-Oise,cemetery,POINT (2.32474264226715 49.1397246059758),[12484 12485 12610 12611 12736 12737]
376,2.34544252715244,49.1098032955793,Missing,95566,Saint-Martin-du-Tertre,cemetery,POINT (2.34544252715244 49.1098032955793),[12740 12865 12866 12991 12992]
377,2.30895569716875,49.0806932420451,Missing,95353,Maffliers,cemetery,POINT (2.30895569716875 49.0806932420451),[12239 12364 12365 12490 12491]
378,2.27488435341627,49.0958261205023,Missing,95445,Nerville-la-Forêt,cemetery,POINT (2.27488435341627 49.0958261205023),[11733 11859 11860 11985 11986]
379,2.2772465143233,49.1134346693861,Missing,95504,Presles,cemetery,POINT (2.2772465143233 49.1134346693861),[11857 11858 11983 11984 12109]
380,2.27380504286733,49.1349654308989,Missing,95436,Mours,cemetery,POINT (2.27380504286733 49.1349654308989),[11729 11854 11855 11980 11981]
381,2.29365708341067,49.128132121569,Missing,95452,Nointel,cemetery,POINT (2.29365708341067 49.128132121569),[12107 12108 12233 12234]
382,2.31937282553753,48.8225021375597,Cimetière de Montrouge,75056,Paris,cemetery,POINT (2.31937282553753 48.8225021375597),[12519 12520 12645 12646]
383,2.0745149471524,48.7722640323465,Cimetière du Village,78297,Guyancourt,cemetery,POINT (2.0745149471524 48.7722640323465),[8997 9123 9124 9249 9250]
384,2.03952441811443,48.9250889228094,Cimetière de la Tournelle,78498,Poissy,cemetery,POINT (2.03952441811443 48.9250889228094),[8476 8602 8603 8728 8729]
385,2.20417811815302,49.1282080473296,Missing,95480,Parmain,cemetery,POINT (2.20417811815302 49.1282080473296),[10847 10848 10973 10974 11100]
386,2.21573350303173,49.1664743546877,Cimetière de Ronquerolles,95529,Ronquerolles,cemetery,POINT (2.21573350303173 49.1664743546877),[10969 10970 11095 11096 11221 11222]
387,2.19773584987536,49.1113805271113,Missing,95480,Parmain,cemetery,POINT (2.19773584987536 49.1113805271113),[10723 10724 10849 10850 10975 10976]
388,2.22587363010158,49.1155039560355,Missing,95313,L'Isle-Adam,cemetery,POINT (2.22587363010158 49.1155039560355),[11101 11226 11227 11353]
389,2.08956672120764,48.7371598186899,Missing,78143,Châteaufort,cemetery,POINT (2.08956672120764 48.7371598186899),[9253 9379 9380 9505]
390,2.06134003979582,48.7441297027734,Cimetière de l'Eglise Saint-Germain de Paris,78356,Magny-les-Hameaux,cemetery,POINT (2.06134003979582 48.7441297027734),[8874 8875 9000 9001 9126]
391,1.67821180634348,49.1778331281155,Missing,95429,Montreuil-sur-Epte,cemetery,POINT (1.67821180634348 49.1778331281155),[3408 3534 3535 3660]
392,1.72232228795043,49.0850824208612,Missing,95676,Villers-en-Arthies,cemetery,POINT (1.72232228795043 49.0850824208612),[4048 4049 4174 4175 4300 4301]
393,1.74706952513568,49.1255639400912,Missing,95270,Genainville,cemetery,POINT (1.74706952513568 49.1255639400912),[4422 4547 4548 4674]
394,2.0679774625876,49.0152625795887,Missing,95450,Neuville-sur-Oise,cemetery,POINT (2.0679774625876 49.0152625795887),[8844 8970 8971 9096 9097]
395,2.09171040403164,48.9993411536008,Cimetière de Bon Repos,78172,Conflans-Sainte-Honorine,cemetery,POINT (2.09171040403164 48.9993411536008),[9224 9349 9350 9476]
396,2.09961536437043,49.0079031875701,Cimetière des Hautes Roches,78172,Conflans-Sainte-Honorine,cemetery,POINT (2.09961536437043 49.0079031875701),[9349 9474 9475 9601]
397,2.1622373969878,49.0247729053698,Missing,95488,Pierrelaye,cemetery,POINT (2.1622373969878 49.0247729053698),[10229 10355 10356 10481]
398,2.11190668545562,49.1465241452923,Missing,95387,Menouville,cemetery,POINT (2.11190668545562 49.1465241452923),[9585 9586 9711 9712]
399,2.10922401782716,49.1370628500177,Missing,95627,Vallangoujard,cemetery,POINT (2.10922401782716 49.1370628500177),[9460 9461 9586 9587 9712 9713]
400,2.05401269921001,49.1314249637199,Missing,95287,Grisy-les-Plâtres,cemetery,POINT (2.05401269921001 49.1314249637199),[8705 8706 8831 8832 8957]
401,2.06968819976125,49.1571314876115,Missing,95611,Theuville,cemetery,POINT (2.06968819976125 49.1571314876115),[8954 8955 9080 9081 9206]
402,2.07565122700514,49.1391770959596,Missing,95213,Épiais-Rhus,cemetery,POINT (2.07565122700514 49.1391770959596),[8956 9082 9083 9208 9209]
403,2.12816920787694,48.9375522155495,Missing,78396,Le Mesnil-le-Roi,cemetery,POINT (2.12816920787694 48.9375522155495),[9735 9860 9861 9986 9987]
404,2.13331558032627,48.9509919548799,Missing,78358,Maisons-Laffitte,cemetery,POINT (2.13331558032627 48.9509919548799),[ 9859  9860  9985  9986 10111]
405,2.20813254726026,48.8758636863324,Cimetière du Mont-Valérien,92050,Nanterre,cemetery,POINT (2.20813254726026 48.8758636863324),[10875 10876 11001 11002 11127 11128]
406,2.21200043743716,48.9105160242976,Cimetière de la Maison Départementale de Nanterre,92050,Nanterre,cemetery,POINT (2.21200043743716 48.9105160242976),[10997 10998 11123 11124]
407,2.20923571046364,48.9375168417278,Missing,95063,Bezons,cemetery,POINT (2.20923571046364 48.9375168417278),[10869 10994 10995 11120 11121]
408,2.20928077136577,48.938354147136,Missing,95063,Bezons,cemetery,POINT (2.20928077136577 48.938354147136),[10869 10994 10995 11120 11121]
409,2.20924112600577,48.9383370325992,Missing,95063,Bezons,cemetery,POINT (2.20924112600577 48.9383370325992),[10869 10994 10995 11120 11121]
410,2.21090103475961,48.9388192090851,Cimetière du Val Notre-Dame,95018,Argenteuil,cemetery,POINT (2.21090103475961 48.9388192090851),[10869 10994 10995 11120 11121]
411,2.21319956460976,48.9587159167942,Cimetière du Chemin Vert,95018,Argenteuil,cemetery,POINT (2.21319956460976 48.9587159167942),[10992 10993 11118 11119]
412,2.21597334709274,48.8723619732068,Cimetière du Mont-Valérien,92073,Suresnes,cemetery,POINT (2.21597334709274 48.8723619732068),[11002 11128 11129 11254]
413,2.21759760351331,48.8722059700146,Cimetière militaire américain,92073,Suresnes,cemetery,POINT (2.21759760351331 48.8722059700146),[11002 11128 11129 11254]
414,2.2242529582025,48.8719317503515,Cimetière ancien,92073,Suresnes,cemetery,POINT (2.2242529582025 48.8719317503515),[11128 11254 11255 11380]
415,2.06158539525652,48.8717094745077,Missing,78224,L'Étang-la-Ville,cemetery,POINT (2.06158539525652 48.8717094745077),[8860 8986 8987 9112]
416,2.0974522268542,48.8702795952713,Cimetière Bouilhet,78372,Marly-le-Roi,cemetery,POINT (2.0974522268542 48.8702795952713),[9364 9365 9490 9491 9616]
417,2.10431249848411,48.8723813847485,Missing,78502,Le Port-Marly,cemetery,POINT (2.10431249848411 48.8723813847485),[9364 9490 9616 9742]
418,2.2277589866408,48.8801311572913,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.2277589866408 48.8801311572913),[11127 11253 11254 11379 11380]
419,2.22757600374312,48.8807650542372,Cimetière Voltaire,92073,Suresnes,cemetery,POINT (2.22757600374312 48.8807650542372),[11127 11253 11254 11379]
420,2.22881266192856,48.8809502929197,Cimetière ancien de Puteaux,92062,Puteaux,cemetery,POINT (2.22881266192856 48.8809502929197),[11127 11253 11254 11379 11380]
421,2.14842703948756,48.8954788671979,Cimetière ancien,78146,Chatou,cemetery,POINT (2.14842703948756 48.8954788671979),[10117 10118 10243 10244]
422,2.07558461643236,48.8694555414195,Missing,78224,L'Étang-la-Ville,cemetery,POINT (2.07558461643236 48.8694555414195),[8986 9112 9113 9238 9239]
423,2.08056852432669,48.8648308065773,Cimetière de la Genêtrière,78372,Marly-le-Roi,cemetery,POINT (2.08056852432669 48.8648308065773),[9113 9238 9239 9365]
424,2.07243802877604,48.8813331480101,Cimetière de Mareil-Marly,78367,Mareil-Marly,cemetery,POINT (2.07243802877604 48.8813331480101),[8985 9111 9112 9237]
425,2.2016960156236,48.9826494388891,Cimetière de la Côte Saint-Avoie,95176,Cormeilles-en-Parisis,cemetery,POINT (2.2016960156236 48.9826494388891),[10738 10863 10864 10989 10990]
426,2.16025883422284,48.9961315176945,Missing,95306,Herblay-sur-Seine,cemetery,POINT (2.16025883422284 48.9961315176945),[10232 10233 10358 10359 10484]
427,2.15945847377826,48.9874294121479,Missing,95306,Herblay-sur-Seine,cemetery,POINT (2.15945847377826 48.9874294121479),[10233 10234 10359 10360 10485]
428,2.08235547558549,48.9005953057243,Cimetière Ancien,78551,Saint-Germain-en-Laye,cemetery,POINT (2.08235547558549 48.9005953057243),[9109 9234 9235 9361]
429,2.06597425656917,48.9020035256363,Nouveau Cimetière,78551,Saint-Germain-en-Laye,cemetery,POINT (2.06597425656917 48.9020035256363),[8857 8982 8983 9108 9109]
430,2.08055911124497,48.9259355115486,Missing,78551,Saint-Germain-en-Laye,cemetery,POINT (2.08055911124497 48.9259355115486),[9106 9232 9233 9358]
431,2.143422163048,48.8501543103303,Cimetière de la Celle St Cloud,78126,La Celle-Saint-Cloud,cemetery,POINT (2.143422163048 48.8501543103303),[ 9996  9997 10122 10123 10248 10249]
432,2.11066471999112,48.8647857097281,Nouveau cimetière paysager de Louveciennes,78350,Louveciennes,cemetery,POINT (2.11066471999112 48.8647857097281),[9491 9616 9617 9743]
433,2.24458790608878,48.838137337602,Cimetière de l'Ouest,92012,Boulogne-Billancourt,cemetery,POINT (2.24458790608878 48.838137337602),[11384 11509 11510 11636]
434,2.14845988423908,48.8810313619712,Cimetière de Croissy,78190,Croissy-sur-Seine,cemetery,POINT (2.14845988423908 48.8810313619712),[ 9993 10119 10120 10245 10246]
435,2.16511088155142,48.8397916091298,Missing,92076,Vaucresson,cemetery,POINT (2.16511088155142 48.8397916091298),[10250 10375 10376 10501 10502]
436,2.20491555399382,48.8489702055533,Missing,92064,Saint-Cloud,cemetery,POINT (2.20491555399382 48.8489702055533),[10878 10879 11004 11005 11131]
437,2.19409249210841,48.8480456088148,Missing,92033,Garches,cemetery,POINT (2.19409249210841 48.8480456088148),[10752 10753 10878 10879]
438,2.19146623754464,48.8801294657865,Cimetière ancien,92063,Rueil-Malmaison,cemetery,POINT (2.19146623754464 48.8801294657865),[10623 10749 10750 10875 10876]
439,2.05783913627853,48.9819716315575,Cimetière d'Andrésy,78015,Andrésy,cemetery,POINT (2.05783913627853 48.9819716315575),[8722 8847 8848 8973 8974]
440,2.23285209588085,48.8946413518839,Cimetière nouveau de Neuilly-sur-Seine,92050,Nanterre,cemetery,POINT (2.23285209588085 48.8946413518839),[11251 11252 11377 11378 11503 11504]
441,2.22880740494437,48.8932319259268,Cimetière Nouveau de Puteaux,92050,Nanterre,cemetery,POINT (2.22880740494437 48.8932319259268),[11126 11251 11252 11377 11378]
442,2.12060893132577,48.831763962522,Cimetière du Chesnay,78158,Le Chesnay-Rocquencourt,cemetery,POINT (2.12060893132577 48.831763962522),[9621 9746 9747 9872 9873]
443,2.07664565794791,48.8437760879928,Missing,78043,Bailly,cemetery,POINT (2.07664565794791 48.8437760879928),[8989 9115 9116 9241 9242]
444,2.20900880544947,48.8140640599319,Cimetière de Sèvres,92072,Sèvres,cemetery,POINT (2.20900880544947 48.8140640599319),[10882 10883 11008 11009 11134 11135]
445,2.23886025590812,48.8148111577033,Cimetière des Longs Réages,92048,Meudon,cemetery,POINT (2.23886025590812 48.8148111577033),[11386 11387 11512 11513]
446,2.23111160355294,48.9020044169289,Cimetière de La Garenne-Colombes,92050,Nanterre,cemetery,POINT (2.23111160355294 48.9020044169289),[11250 11251 11376 11377 11503]
447,2.23048250621945,48.9106008768052,Cimetière de La Cerisaie,92025,Colombes,cemetery,POINT (2.23048250621945 48.9106008768052),[11249 11250 11375 11376 11502]
448,2.22701365990012,49.1347678821272,Missing,95134,Champagne-sur-Oise,cemetery,POINT (2.22701365990012 49.1347678821272),[11099 11224 11225 11351]
449,2.26203477779543,49.149999319545,Missing,95487,Persan,cemetery,POINT (2.26203477779543 49.149999319545),[11601 11727 11728 11853]
450,2.20719408507387,48.894713498979,Cimetière du Centre,92050,Nanterre,cemetery,POINT (2.20719408507387 48.894713498979),[10873 10874 10999 11000 11125 11126]
451,2.22654564660167,48.9782320023067,Cimetière nouveau,95252,Franconville,cemetery,POINT (2.22654564660167 48.9782320023067),[11116 11242 11243 11368 11369]
452,2.23296464825376,48.978369395677,Cimetière ancien,95252,Franconville,cemetery,POINT (2.23296464825376 48.978369395677),[11242 11243 11368 11369 11494]
453,2.21884470411367,48.9272958297286,Missing,95063,Bezons,cemetery,POINT (2.21884470411367 48.9272958297286),[10996 11121 11122 11248]
454,2.11340783185733,49.1821941990092,Missing,95023,Arronville,cemetery,POINT (2.11340783185733 49.1821941990092),[9581 9582 9707 9708]
455,2.07507130863341,49.187424853737,Missing,95059,Berville,cemetery,POINT (2.07507130863341 49.187424853737),[8951 9076 9077 9203]
456,1.99684468429188,49.1631190682594,Missing,95303,Le Heaulme,cemetery,POINT (1.99684468429188 49.1631190682594),[7945 7946 8071 8072 8198]
457,1.98153196542269,49.1662808333755,Missing,95447,Neuilly-en-Vexin,cemetery,POINT (1.98153196542269 49.1662808333755),[7693 7694 7819 7820 7945]
458,1.94591066663593,49.1572651743217,Missing,95142,Chars,cemetery,POINT (1.94591066663593 49.1572651743217),[7190 7191 7316 7317 7442 7443]
459,2.01900226670412,49.1209795619861,Missing,95177,Cormeilles-en-Vexin,cemetery,POINT (2.01900226670412 49.1209795619861),[8202 8203 8328 8329 8454 8455]
460,2.01747111434154,49.14285154433,Missing,95102,Bréançon,cemetery,POINT (2.01747111434154 49.14285154433),[8200 8325 8326 8452]
461,2.06069882987112,49.125028051811,Missing,95213,Épiais-Rhus,cemetery,POINT (2.06069882987112 49.125028051811),[8832 8957 8958 9084]
462,2.03468604937812,49.0801141742122,Missing,95078,Boissy-l'Aillerie,cemetery,POINT (2.03468604937812 49.0801141742122),[8459 8584 8585 8711]
463,2.21788661005717,48.9779335313093,Cimetière Les Moussets,95176,Cormeilles-en-Parisis,cemetery,POINT (2.21788661005717 48.9779335313093),[10990 11116 11117 11242 11243]
464,2.24327009090709,48.9217519404635,Cimetière Gabriel Péri,92025,Colombes,cemetery,POINT (2.24327009090709 48.9217519404635),[11374 11375 11500 11501 11626 11627]
465,2.24410450570745,48.9219442649708,carré militaire 1914-1918,92025,Colombes,cemetery,POINT (2.24410450570745 48.9219442649708),[11374 11375 11500 11501 11626 11627]
466,2.24147527074504,48.9453745078998,Missing,95018,Argenteuil,cemetery,POINT (2.24147527074504 48.9453745078998),[11372 11497 11498 11624]
467,1.73649578950681,49.1827889126133,Missing,95139,La Chapelle-en-Vexin,cemetery,POINT (1.73649578950681 49.1827889126133),[4289 4290 4415 4416]
468,1.71553024742419,48.9854675767613,Cimetière Duhamel,78361,Mantes-la-Jolie,cemetery,POINT (1.71553024742419 48.9854675767613),[3933 3934 4059 4060 4185 4186]
469,2.36001977784149,49.0786617515368,Missing,95660,Villaines-sous-Bois,cemetery,POINT (2.36001977784149 49.0786617515368),[12995 13121 13122 13247]
470,2.36459934529872,49.0931410412974,Missing,95056,Belloy-en-France,cemetery,POINT (2.36459934529872 49.0931410412974),[13119 13120 13245 13246]
471,2.04961940908961,49.0150802497612,Missing,95323,Jouy-le-Moutier,cemetery,POINT (2.04961940908961 49.0150802497612),[8592 8718 8719 8844 8845]
472,1.95945959848802,49.0117597518215,Missing,78638,Vaux-sur-Seine,cemetery,POINT (1.95945959848802 49.0117597518215),[7458 7459 7584 7585]
473,2.065118015793,49.0397934234348,Missing,95127,Cergy,cemetery,POINT (2.065118015793 49.0397934234348),[8841 8842 8967 8968 9093 9094]
474,2.03131578057056,49.0318970168536,Missing,95637,Vauréal,cemetery,POINT (2.03131578057056 49.0318970168536),[8338 8464 8465 8590 8591]
475,2.33930097661706,48.8890294889572,Cimetière Saint-Vincent,75056,Paris,cemetery,POINT (2.33930097661706 48.8890294889572),[12764 12765 12890 12891 13016]
476,2.3273110475371,48.8380122408311,Cimetière du Montparnasse,75056,Paris,cemetery,POINT (2.3273110475371 48.8380122408311),[12518 12643 12644 12769 12770]
477,2.32955685096925,48.7987763549602,Cimetière de Cachan,94016,Cachan,cemetery,POINT (2.32955685096925 48.7987763549602),[12648 12649 12774 12775 12900]
478,2.57630867519103,49.0918490021108,Cimetière,95580,Saint-Witz,cemetery,POINT (2.57630867519103 49.0918490021108),[16017 16018 16143 16144 16269 16270]
479,2.34011504712035,48.8039577400155,Cimetière d'Arcueil,94003,Arcueil,cemetery,POINT (2.34011504712035 48.8039577400155),[12773 12774 12899 12900 13026]
480,2.03134199109265,48.7060019617516,Missing,78160,Chevreuse,cemetery,POINT (2.03134199109265 48.7060019617516),[8500 8501 8626 8627]
481,2.04982948656192,48.7283109835042,Missing,78406,Milon-la-Chapelle,cemetery,POINT (2.04982948656192 48.7283109835042),[8624 8750 8751 8876 8877]
482,1.89773862848097,48.714921783999,Cimetière des Essarts-le-Roi,78220,Les Essarts-le-Roi,cemetery,POINT (1.89773862848097 48.714921783999),[6609 6610 6735 6736]
483,2.32789733822287,49.1601452412098,Missing,95116,Bruyères-sur-Oise,cemetery,POINT (2.32789733822287 49.1601452412098),[12482 12608 12734]
484,1.96369684358909,48.757213765024,Missing,78644,La Verrière,cemetery,POINT (1.96369684358909 48.757213765024),[7487 7612 7613 7739]
485,2.01496103022891,48.8024933710336,Missing,78073,Bois-d'Arcy,cemetery,POINT (2.01496103022891 48.8024933710336),[8237 8238 8363 8364 8490]
486,2.00540013476657,48.7791687448792,Cimetière le Village,78621,Trappes,cemetery,POINT (2.00540013476657 48.7791687448792),[8114 8115 8240 8241]
487,2.053525366668,48.8166581699888,Missing,78242,Fontenay-le-Fleury,cemetery,POINT (2.053525366668 48.8166581699888),[8740 8741 8866 8867 8992]
488,2.01995765011905,48.8313509658373,Missing,78674,Villepreux,cemetery,POINT (2.01995765011905 48.8313509658373),[8234 8235 8360 8361 8486 8487]
489,2.00641126196793,48.831302579131,Missing,78674,Villepreux,cemetery,POINT (2.00641126196793 48.831302579131),[8108 8109 8234 8235 8361]
490,2.37840524940834,49.1323613999953,Missing,95652,Viarmes,cemetery,POINT (2.37840524940834 49.1323613999953),[13241 13367 13368 13493]
491,1.81588451806811,48.8481448119084,Missing,78034,Auteuil,cemetery,POINT (1.81588451806811 48.8481448119084),[5335 5460 5461 5586 5587]
492,1.80659959445184,48.8528503499412,Missing,78036,Autouillet,cemetery,POINT (1.80659959445184 48.8528503499412),[5208 5334 5335 5460 5461]
493,1.79967415074328,48.8700869055055,Missing,78616,Thoiry,cemetery,POINT (1.79967415074328 48.8700869055055),[5206 5207 5332 5333 5458]
494,1.86221225587823,48.9268895202473,Missing,78049,Bazemont,cemetery,POINT (1.86221225587823 48.9268895202473),[6082 6208 6334]
495,1.85045083320715,48.9061358096718,Missing,78380,Maule,cemetery,POINT (1.85045083320715 48.9061358096718),[5832 5958 5959 6084 6085]
496,1.61115099698973,48.7028258181217,Missing,78302,La Hauteville,cemetery,POINT (1.61115099698973 48.7028258181217),[2579 2704 2705 2831]
497,1.60915482765738,48.9368448324646,Missing,78608,Le Tertre-Saint-Denis,cemetery,POINT (1.60915482765738 48.9368448324646),[2427 2552 2553 2678 2679]
498,1.64905560275656,48.9649360739482,Missing,78245,Fontenay-Mauvoisin,cemetery,POINT (1.64905560275656 48.9649360739482),[3053 3054 3179 3180 3306]
499,1.67476950442908,48.835556971157,Missing,78605,Tacoignières,cemetery,POINT (1.67476950442908 48.835556971157),[3446 3447 3572 3573 3698]
500,1.62608521292853,48.7914014855049,Missing,78381,Maulette,cemetery,POINT (1.62608521292853 48.7914014855049),[2695 2821 2822 2947]
501,1.9995905974856,49.1241658099626,Missing,95254,Frémécourt,cemetery,POINT (1.9995905974856 49.1241658099626),[7950 8076 8077 8202]
502,1.94057929151585,49.1393343733021,Missing,95110,Brignancourt,cemetery,POINT (1.94057929151585 49.1393343733021),[7066 7192 7193 7318 7319]
503,1.95206369728711,49.125985599393,Missing,95584,Santeuil,cemetery,POINT (1.95206369728711 49.125985599393),[7319 7320 7445 7446 7572]
504,1.95178552418632,49.1294850709843,Missing,95584,Santeuil,cemetery,POINT (1.95178552418632 49.1294850709843),[7319 7320 7445 7446]
505,1.97306051345191,49.1453371911867,Missing,95370,Marines,cemetery,POINT (1.97306051345191 49.1453371911867),[7569 7570 7695 7696 7821 7822]
506,2.10380698609267,49.0355221308457,Missing,95572,Saint-Ouen-l'Aumône,cemetery,POINT (2.10380698609267 49.0355221308457),[9346 9471 9472 9597 9598]
507,2.09811014737375,49.0242538591674,le nouveau cimetière,95218,Éragny,cemetery,POINT (2.09811014737375 49.0242538591674),[9347 9473 9474 9599]
508,1.85910321312097,48.8589410585447,Missing,78062,Beynes,cemetery,POINT (1.85910321312097 48.8589410585447),[5963 5964 6089 6090 6215 6216]
509,1.90081260902956,48.7886792042397,Cimetière de Jouars,78321,Jouars-Pontchartrain,cemetery,POINT (1.90081260902956 48.7886792042397),[6601 6602 6727 6728 6853 6854]
510,1.89279261532809,48.8121652393279,Cimetière de Neauphle,78442,Neauphle-le-Château,cemetery,POINT (1.89279261532809 48.8121652393279),[6472 6473 6598 6599 6725]
511,1.89201748593941,48.8185671700148,Cimetière de Villiers,78683,Villiers-Saint-Frédéric,cemetery,POINT (1.89201748593941 48.8185671700148),[6472 6598 6599 6724]
512,2.03110067557721,48.7697392619561,Missing,78423,Montigny-le-Bretonneux,cemetery,POINT (2.03110067557721 48.7697392619561),[8493 8494 8619 8620]
513,2.15445591230371,48.8076928953706,Cimetière de Montreuil,78646,Versailles,cemetery,POINT (2.15445591230371 48.8076928953706),[10127 10253 10254 10379 10380]
514,1.83691553713759,48.7566523377767,Missing,78398,Les Mesnuls,cemetery,POINT (1.83691553713759 48.7566523377767),[5723 5848 5849 5975]
515,1.83476281036056,48.8156260840207,Missing,78653,Vicq,cemetery,POINT (1.83476281036056 48.8156260840207),[5716 5717 5842 5843]
516,2.19312486307105,49.0236554338249,Cimetière de la plaine,95607,Taverny,cemetery,POINT (2.19312486307105 49.0236554338249),[10607 10733 10734 10859 10860]
517,2.18578758176442,49.0166206956587,Missing,95051,Beauchamp,cemetery,POINT (2.18578758176442 49.0166206956587),[10608 10734 10860]
518,2.2040225769384,49.0033090539714,Cimetière paysager,95424,Montigny-lès-Cormeilles,cemetery,POINT (2.2040225769384 49.0033090539714),[10861 10862 10987 10988]
519,1.85931442719075,48.8808045234618,Cimetière de Montainville,78415,Montainville,cemetery,POINT (1.85931442719075 48.8808045234618),[5961 6087 6088 6213]
520,2.6765190456129,49.0786558921023,Missing,77349,Othis,cemetery,POINT (2.6765190456129 49.0786558921023),[17405 17531 17532 17657]
521,1.81340134238359,48.9940386513755,Missing,78267,Gargenville,cemetery,POINT (1.81340134238359 48.9940386513755),[5318 5319 5444 5445 5570 5571]
522,1.79767822138577,48.9944527326282,Missing,78314,Issou,cemetery,POINT (1.79767822138577 48.9944527326282),[5192 5193 5318 5319]
523,1.77926556866839,49.0057834224277,Missing,78296,Guitrancourt,cemetery,POINT (1.77926556866839 49.0057834224277),[4813 4939 4940 5065 5066]
524,1.85989303714133,48.9916550926928,Cimetière de Juziers,78327,Juziers,cemetery,POINT (1.85989303714133 48.9916550926928),[5949 6074 6075 6200 6201]
525,1.85191907483351,48.964190882418,Missing,78029,Aubergenville,cemetery,POINT (1.85191907483351 48.964190882418),[5826 5951 5952 6077 6078]
526,1.87158710864683,48.9611772743306,Missing,78238,Flins-sur-Seine,cemetery,POINT (1.87158710864683 48.9611772743306),[6204 6205 6330 6331 6456]
527,1.89820235875414,48.9670065083392,Missing,78090,Bouafle,cemetery,POINT (1.89820235875414 48.9670065083392),[6581 6582 6707 6708]
528,1.98302432810634,48.9694920886166,Missing,78643,Vernouillet,cemetery,POINT (1.98302432810634 48.9694920886166),[7715 7841 7842 7967 7968]
529,1.968441774834,48.9809473628616,Missing,78642,Verneuil-sur-Seine,cemetery,POINT (1.968441774834 48.9809473628616),[7462 7588 7714]
530,2.49004858544171,49.098485628663,Missing,95250,Fosses,cemetery,POINT (2.49004858544171 49.098485628663),[14757 14882 14883 15008 15009]
531,1.9363577738512,48.9312317452519,Missing,78431,Morainvilliers,cemetery,POINT (1.9363577738512 48.9312317452519),[7089 7090 7215 7216 7341 7342]
